r,lnz_0,lnz_1,lnz_2,lnz_3,lnz_4,lnz_5,lnz_6,lnz_7,lnz_8,lnz_9,lnz_10,lnz_11,lnz_12,lnz_13,lnz_14,lnz_15,lnz_16,lnz_17,lnz_18,lnz_19,lnz_20,lnz_21,lnz_22,lnz_23,lnz_24,lnz_25,lnz_26,lnz_27,lnz_28,lnz_29,lnz_30,lnz_31,lnz_32,lnz_33,lnz_34,lnz_35,lnz_36,lnz_37,lnz_38,lnz_39,lnz_40,lnz_41,lnz_42,lnz_43,lnz_44,lnz_45,lnz_46,lnz_47,lnz_48,lnz_49,lnz_50,lnz_51,lnz_52,lnz_53,lnz_54,lnz_55,lnz_56,lnz_57,lnz_58,lnz_59,lnz_60,lnz_61,lnz_62,lnz_63,lnz_64,lnz_65,lnz_66,lnz_67,lnz_68,lnz_69,lnz_70,lnz_71,lnz_72,lnz_73,lnz_74,lnz_75,lnz_76,lnz_77,lnz_78,lnz_79,lnz_80,lnz_81,lnz_82,lnz_83,lnz_84,lnz_85,lnz_86,lnz_87,lnz_88,lnz_89,lnz_90,lnz_91,lnz_92,lnz_93,lnz_94,lnz_95,lnz_96,lnz_97,lnz_98,lnz_99
0.010034615829299948,-130.14440561198901,-128.87622962865595,-130.26052087988074,-128.79651794477576,-129.43684293766893,-131.68208408474513,-129.76907081005598,-129.869126718807,-128.75996109706495,-129.02992988546424,-132.03860894410406,-129.282117907369,-128.54281389423937,-129.06739210702153,-131.688031109484,-129.1291607978472,-131.9611053458701,-128.6528588418411,-128.42504111822103,-128.95767136075213,-129.59524502922318,-129.80364761184364,-128.713157220123,-128.94904907746331,-129.079465189076,-128.51932657700874,-129.17676759980566,-129.31550168140936,-130.2567969739482,-128.30829975938352,-129.26326658447746,-130.2670008824239,-130.13301822941116,-129.6949080761266,-129.0230803096655,-129.12907756664782,-128.7130074126041,-129.96252140809267,-128.91411510404873,-129.43104334540809,-130.07611515772862,-128.95752041587644,-131.52449472250794,-129.5401629341596,-129.02556271801066,-128.5483845753445,-129.2201228465073,-129.42808846955555,-130.27545770774586,-129.22047681966046,-128.38477939006347,-128.36181591578384,-128.87304585411937,-128.3679320939114,-128.3039513764655,-133.72823947061798,-129.56564884657078,-129.23137373609782,-128.84096519407112,-128.38778415601723,-129.22348883078317,-128.6902580022486,-128.36964099760704,-128.73623991912828,-129.43137296917192,-128.77496138182522,-130.94525527316034,-130.551208310473,-129.35837542537539,-128.56002173649455,-128.53924943337427,-132.63008509533046,-128.96057529598158,-130.54683591394132,-128.7409177453261,-130.59034798888538,-129.02113524955467,-129.71648476422018,-131.11195057496195,-129.09236553556656,-128.74216450343792,-128.77629459735502,-129.3764714725507,-128.6234648753554,-129.16551023517292,-129.90152535518106,-130.70702006368654,-128.91870928844455,-128.5038903487416,-128.75451825404863,-128.30434666559364,-128.3451131758252,-128.76998579337294,-131.6496200642391,-131.04438709390573,-128.72836939911377,-129.04736084392687,-129.27823003845393,-129.31455776071823,-128.96404608056275
0.010186007743638814,-130.17435412873073,-128.9061781663023,-130.2904694322146,-128.82646648543619,-129.46679149438344,-131.71203255307955,-129.79901935640413,-129.89907524243688,-128.78990964227378,-129.05987843537835,-132.0685574253812,-129.31206646608672,-128.57276245174583,-129.09734063493892,-131.717979579153,-129.1591093544293,-131.9910539038214,-128.68280738749283,-128.45498967370725,-128.9876198934993,-129.6251935550358,-129.83359611098925,-128.7431057670385,-128.97899762469834,-129.10941372832804,-128.54927513493612,-129.20671613162415,-129.3454502042664,-130.28674545543808,-128.33824831832,-129.29321512045146,-130.29694937882877,-130.1629667146208,-129.7248565788373,-129.05302884981649,-129.15902611898417,-128.74295597092566,-129.9924699035995,-128.9440636628997,-129.46099185834677,-130.1060636734898,-128.98746895244514,-131.5544431788713,-129.57011146458026,-129.05551126921537,-128.57833312699256,-129.25007138509966,-129.45803698300418,-130.30540620004072,-129.25042536794354,-128.41472794576507,-128.3917644742952,-128.90299440526053,-128.39788065026357,-128.33389993548698,-133.7581878167368,-129.5955973957574,-129.26132228316754,-128.87091373095245,-128.4177327126676,-129.25343735277318,-128.72020654766345,-128.39958955404626,-128.7661884740015,-129.46132149694995,-128.80490993037202,-130.97520378404573,-130.58115677670767,-129.38832398410855,-128.58997029486238,-128.56919799214378,-132.66003349442937,-128.99052385114848,-130.57678439242048,-128.77086629447987,-130.62029651896992,-129.05108378081016,-129.74643330020274,-131.14189911860075,-129.12231409226604,-128.77211304514123,-128.80624313888086,-129.40641999775548,-128.65341343377685,-129.19545876405445,-129.9314738850462,-130.73696862117518,-128.9486578402011,-128.5338388996263,-128.784466812602,-128.3342952246014,-128.37506173358852,-128.79993434423614,-131.67956859781174,-131.07433562400738,-128.75831795125598,-129.0773094026032,-129.3081785629034,-129.34450630944758,-128.99399463928182
0.010339683702740033,-130.20430264353408,-128.93612670264585,-130.32041798369218,-128.85641502488548,-129.49674005037488,-131.741981018004,-129.82896790171407,-129.92902376433784,-128.81985818640973,-129.08982698436265,-132.09850590364184,-129.3420150241422,-128.60271100855329,-129.12728916125775,-131.74792804545257,-129.18905791028428,-132.02100246108722,-128.71275593208512,-128.484938228433,-129.01756842479472,-129.65514207918588,-129.86354460766157,-128.77305431293297,-129.00894617092206,-129.1393622663261,-128.57922369217732,-129.23666466196264,-129.37539872537104,-130.31669393391792,-128.36819687660096,-129.32316365507182,-130.32689787267705,-130.19291519693348,-129.75480507918311,-129.0829773887408,-129.18897467046432,-128.772904528573,-130.02241839652243,-128.97401222109255,-129.4909403692315,-130.13601218728286,-129.01741748767827,-131.58439163146073,-129.60005999347848,-129.08545981952946,-128.6082816777635,-129.280019922418,-129.48798549441437,-130.33535468965405,-129.2803739152472,-128.44467650071277,-128.42171303213811,-128.93294295550916,-128.4278292058816,-128.36384849385553,-133.7881361557301,-129.6255459439921,-129.29127082922096,-128.90086226650772,-128.44768126859293,-129.28338587298444,-128.75015509201168,-128.42953810975402,-128.79613702809564,-129.49127002312517,-128.83485847794742,-131.00515229281478,-130.61110523946857,-129.41827254218,-128.6199188525574,-128.5991465502527,-132.68998188801345,-129.02047240554523,-130.60673286779806,-128.8008148426807,-130.65024504752176,-129.08103231056853,-129.7763818348319,-131.17184766111893,-129.152262648242,-128.80206158566506,-128.83619167922183,-129.4363685212792,-128.68336199152708,-129.22540729136674,-129.96142241337196,-130.76691717796427,-128.97860639108384,-128.5637874496107,-128.81441537048818,-128.36424378295578,-128.40501029066064,-128.8298828941983,-131.70951712995776,-131.10428415257684,-128.7882665025361,-129.10725796061604,-129.33812708564886,-129.37445485721108,-129.02394319733872
0.010495678165910766,-130.2342511563402,-128.966075237647,-130.35036653428745,-128.8863635630868,-129.52668860562125,-131.7719294794148,-129.8589164459542,-129.95897228445733,-128.84980672944022,-129.11977553238884,-132.12845437879426,-129.3719635815154,-128.63265956464045,-129.15723768592943,-131.7778765082803,-129.21900646539007,-132.05095101764672,-128.7427044755858,-128.5148867823752,-129.04751695459427,-129.68509060162285,-129.89349310178542,-128.80300285777543,-129.03889471610375,-129.16931080303206,-128.60917224871142,-129.2666131907762,-129.40534724466997,-130.34664240929618,-128.39814543420644,-129.3531121882974,-130.356846363891,-130.2228636762611,-129.78475357709212,-129.1129259264012,-129.21892322106225,-128.8028530855256,-130.05236688678292,-129.00396077860725,-129.52088887799985,-130.16596069904793,-129.04736602153525,-131.61434008016153,-129.63000852080793,-129.1154083689259,-128.6382302276307,-129.30996845842358,-129.51793400372415,-130.3653031765043,-129.31032246154163,-128.4746250548837,-128.45166158929223,-128.96289150483815,-128.45777776074323,-128.39379705155127,-133.8180844873812,-129.65549449124592,-129.32121937422718,-128.93081080069663,-128.4776298237712,-129.31333439136282,-128.78010363526087,-128.45948666470807,-128.82608558138702,-129.52121854764886,-128.8648070245219,-131.03510079940312,-130.64105369865,-129.4482210995696,-128.6498674095591,-128.62909510768088,-132.719930275915,-129.05042095914843,-130.6366813399798,-128.83076338989957,-130.68019357449433,-129.11098083878434,-129.80633036806657,-131.20179620248243,-129.18221120347238,-128.8320101249736,-128.86614021834194,-129.4663170430708,-128.71331054858572,-129.25535581706202,-129.9913709401116,-130.79686573403254,-129.0085549410662,-128.59373599866734,-128.8443639276869,-128.39419234063692,-128.43495884702057,-128.85983144323214,-131.73946566063375,-131.13423267956756,-128.81821505292788,-129.13720651794532,-129.36807560663854,-129.40440340397936,-129.05389175471336
0.010654026112344572,-130.26419966708835,-128.99602377126493,-130.38031508397358,-128.9163121000022,-129.5566371600999,-131.80187793720512,-129.88886498909199,-129.9889208027412,-128.87975527133156,-129.14972407942778,-132.15840285074398,-129.40191213818548,-128.6626081199855,-129.18718620890385,-131.80782496753062,-129.24895501972384,-132.0808995734784,-128.77265301796166,-128.54483533551004,-129.07746548285246,-129.71503912229463,-129.92344159328334,-128.83295140153385,-129.06884326021176,-129.19925933840665,-128.63912080451692,-129.29656171801844,-129.43529576210835,-130.37659088147865,-128.42809399111593,-129.38306072008578,-130.38679485239055,-130.252812152513,-129.81470207249026,-129.14287446275924,-129.24887177075112,-128.83280164176236,-130.0823153743,-129.0339093354232,-129.55083738458748,-130.19590920872338,-129.07731455397425,-131.64428852485543,-129.65995704652096,-129.14535691737677,-128.66817877656658,-129.33991699307649,-129.54788251086964,-130.39525166050748,-129.34027100679623,-128.50457360825416,-128.48161014573662,-128.99284005321948,-128.48772631482544,-128.42374560855376,-133.84803281146696,-129.68544303748902,-129.35116791815435,-128.96075933347763,-128.50757837817966,-129.34328290785265,-128.8100521773776,-128.48943521888552,-128.85603413385124,-129.5511670704708,-128.89475557006497,-131.06504930374444,-130.67100215414325,-129.47816965625665,-128.67981596584644,-128.6590436644077,-132.7498786579613,-129.08036951193392,-130.6666298088685,-128.8607119361067,-130.7101420998396,-129.14092936541064,-129.8362788998643,-131.23174474265616,-129.21215975793456,-128.8619586630299,-128.89608875620408,-129.4962655630776,-128.74325910493175,-129.2853043410912,-130.02131946521686,-130.82681428935808,-129.0385034901208,-128.62368454676812,-128.87431248417724,-128.42414089762434,-128.46490740264662,-128.88977999130935,-131.76941418979507,-131.16418120493154,-128.84816360240438,-129.16715507457016,-129.398024125819,-129.43435194972216,-129.083840311385
0.010814763048964959,-130.29414817571595,-129.02597230345762,-130.41026363272297,-128.94626063559255,-129.58658571378749,-131.8318263912649,-129.91881353109392,-130.01886931913361,-128.90970381204917,-129.1796726254495,-132.18835131939363,-129.43186069413116,-128.69255667456576,-129.21713473012946,-131.83777342309477,-129.27890357326214,-132.11084812856018,-128.80260155917853,-128.57478388781297,-129.10741400952247,-129.7449876411476,-129.9533900820755,-128.8628999441753,-129.0987918032134,-129.22920787240938,-128.66906935957172,-129.32651024364156,-129.46524427762955,-130.4065393503681,-128.45804254730825,-129.4130092503933,-130.41674333809314,-130.2827606255956,-129.84465056530124,-129.1728229977753,-129.27882031950332,-128.86275019726148,-130.1122638589903,-129.06385789151912,-129.5807858889281,-130.22585771624568,-129.1072630849521,-131.67423696542065,-129.68990557056838,-129.17530546485332,-128.69812732454292,-129.3698655263356,-129.5778310157851,-130.42520014157705,-129.3702195509793,-128.5345221607999,-128.51155870144973,-129.0227886006244,-128.5176748681045,-128.4536941648419,-133.87798112775735,-129.71539158269067,-129.38111646096968,-128.99070786480792,-128.53752693179493,-129.37323142239651,-128.84000071832742,-128.51938377226273,-128.88598268546318,-129.5811155915393,-128.92470411454536,-131.09499780577045,-130.70095060583608,-129.50811821221976,-128.70976452139774,-128.6889922204118,-132.77982703397427,-129.11031806387692,-130.69657827436407,-128.89066048127128,-130.7400906235081,-129.17087789039914,-129.86622743018145,-131.26169328160393,-129.2421083116052,-128.89190719979587,-128.92603729276996,-129.5262140812453,-128.77320766054348,-129.31525286340363,-130.05126798863807,-130.8567628439183,-129.06845203821942,-128.65363309388394,-128.9042610399377,-128.454089453897,-128.49485595751648,-128.9197285384009,-131.79936271739564,-131.19412972861934,-128.87811215093774,-129.1971036304692,-129.42797264313532,-129.46430049440835,-129.1137888673322
0.01097792501838718,-130.32409668215857,-129.0559208341817,-130.44021218050713,-128.97620916981762,-129.61653426665993,-131.86177484148072,-129.9487620719255,-130.0488178335771,-128.93965235155738,-129.20962117042308,-132.21829978464288,-129.46180924933037,-128.7225052283581,-129.24708324955304,-131.86772187486073,-129.3088521259808,-132.1407966828692,-128.83255009920114,-128.6047324392587,-129.137362534556,-129.7749361581264,-129.98333856807957,-128.8928484856658,-129.12874034507507,-129.25915640499855,-128.69901791385297,-129.3564587675964,-129.49519279117536,-130.43648781586447,-128.4879911027616,-129.4429577791749,-130.4466918209138,-130.31270909541257,-129.8745990554463,-129.20277153140864,-129.30876886729038,-128.89269875200057,-130.14221234076786,-129.09380644687317,-129.61073439095335,-130.2558062215494,-129.13721161442447,-131.70418540173165,-129.7198540928996,-129.2052540113259,-128.7280758715305,-129.39981405815854,-129.60777951840268,-130.4551486196238,-129.40016809405833,-128.56447071249582,-128.5415072564093,-129.0527371470232,-128.54762342055608,-128.48364272039396,-133.90792943601534,-129.74534012681923,-129.41106500263936,-129.02065639464342,-128.56747548459288,-129.40317993493522,-128.8699492580749,-128.54933232481542,-128.91593123619688,-129.61106411080098,-128.95465265793072,-131.12494630541076,-130.730899053613,-129.53806676743693,-128.73971307619058,-128.7189407756712,-132.80977540377057,-129.1402666149517,-130.72652673636335,-128.92060902536164,-130.7700391454489,-129.2008264137,-129.896175958973,-131.29164181928846,-129.27205686446018,-128.92185573523227,-128.95598582800022,-129.55616259751807,-128.8031562153986,-129.34520138394709,-130.081216510324,-130.8867113976899,-129.09840058533302,-128.68358163998482,-128.93420959494603,-128.48403800943314,-128.52480451160716,-128.94967708447683,-131.829311243388,-131.22407825058,-128.90806069849927,-129.22705218562035,-129.45792115853078,-129.49424903800573,-129.143737422533
0.011143548607000248,-130.35404518634974,-129.08586936339256,-130.47016072729667,-129.0061577026359,-129.6464828186925,-131.89172328773574,-129.97871061155112,-130.07876634601234,-128.96960088981942,-129.2395697143166,-132.24824824638836,-129.4917578037604,-128.7524537813385,-129.27703176711984,-131.89767032271303,-129.3388006778549,-132.17074523638203,-128.8624986379932,-128.63468098982113,-129.16731105790325,-129.8048846731741,-130.01328705121088,-128.92279702597043,-129.1586888857621,-129.28910493613117,-128.72896646733716,-129.3864072898322,-129.52514130268565,-130.46643627786455,-128.51793965745352,-129.4729063063842,-130.47664030076487,-130.34265756186466,-129.9045475428445,-129.2327200636172,-129.33871741408294,-128.92264730595653,-130.1721608195441,-129.12375500146274,-129.6406828905929,-130.28575472456703,-129.16716014234555,-131.73413383365911,-129.7498026134624,-129.23520255676408,-128.7580244174993,-129.42976258850163,-129.63772801865255,-130.4850970945558,-129.43011663599972,-128.59441926331607,-128.5714558105924,-129.0826856923853,-128.57757197215494,-128.51359127518762,-133.93787773599678,-129.77528866984207,-129.44101354312858,-129.05060492293865,-128.5974240365487,-129.43312844540782,-128.89989779658347,-128.57928087651848,-128.94587978602567,-129.64101262820094,-128.98460120018774,-131.15489480259285,-130.76084749735497,-129.56801532188553,-128.76966163020188,-128.74888933016328,-132.8397237671612,-129.170215165132,-130.75647519476007,-128.95055756834512,-130.7999876656094,-129.23077493526196,-129.92612448619255,-131.3215903556714,-129.30200541647474,-128.9518042692987,-128.98593436185422,-129.58611111183825,-128.83310476947406,-129.37514990266777,-130.1111650302219,-130.91665995064898,-129.12834913143166,-128.71353018503999,-128.9641581491794,-128.51398656421034,-128.554753064895,-128.97962562950622,-131.85925976772324,-131.25402677076096,-128.93800924505948,-129.2570007400009,-129.48786967194698,-129.52419758048126,-129.1736859769647
0.011311670953170792,-130.383993688221,-129.11581789104417,-130.5001092730614,-129.03610623400462,-129.67643136985964,-131.92167172990952,-130.00865914993412,-130.10871485637838,-128.99954942679736,-129.26951825709725,-132.27819670452354,-129.5217063573979,-128.78240233348228,-129.3069802827734,-131.92761876653262,-129.36874922885872,-132.2006937890744,-128.89244717551733,-128.66462953947345,-129.19725957951303,-129.83483318623195,-130.04323553138207,-128.95274556505305,-129.1886374252388,-129.31905346576298,-128.75891502000005,-129.41635581029666,-129.5550898120986,-130.4963847362621,-128.54788821136088,-129.50285483197342,-130.50658877755612,-130.37260602484952,-129.93449602741228,-129.2626685943576,-129.36866595985074,-128.95259585910551,-130.20210929522784,-129.15370355526466,-129.67063138777416,-130.31570322522913,-129.19710866866814,-131.76408226106977,-129.77975113220307,-129.2651511011363,-128.78797296241834,-129.45971111731993,-129.6676765164627,-130.51504556627845,-129.4600651767689,-128.62436781323402,-128.60140436397546,-129.11263423667918,-128.60752052287518,-128.5435398291998,-133.96782602745003,-129.80523721172557,-129.47096208240143,-129.08055344964683,-128.62737258763673,-129.4630769537515,-128.92984633381548,-128.6092294273461,-128.97582833492203,-129.67096114368263,-129.01454974128217,-131.18484329724197,-130.7907959369393,-129.59796387554212,-128.79961018340794,-128.7788378838647,-132.86967212395135,-129.20016371439056,-130.78642364944466,-128.98050611018806,-130.82993618393553,-129.26072345503215,-129.9560730117923,-131.3515388907131,-129.33195396762335,-128.9817528019535,-129.01588289429017,-129.6160596241465,-128.86305332274623,-129.40509841951032,-130.14111354827747,-130.9466085027708,-129.1582976764845,-128.74347872901757,-128.9941067026143,-128.54393511820555,-128.58470161735556,-129.00957417345725,-131.88920829035106,-131.28397528910818,-128.9679577905879,-129.28694929358738,-129.51781818332375,-129.5541461218008,-129.2036345306039
0.01148232975557073,-130.41394218770188,-129.1457664170891,-130.53005781777017,-129.06605476387966,-129.70637992013505,-131.95162016787802,-130.03860768703672,-130.13866336461226,-129.02949796245218,-129.2994667987312,-132.3081451589387,-129.5516549102188,-128.81235088476402,-129.33692879645554,-131.95756720619696,-129.39869777896587,-132.2306423409214,-128.92239571173494,-128.694578088188,-129.22720809933247,-129.8647816972395,-130.07318400850312,-128.98269410287654,-129.2185859634683,-129.34900199384833,-128.78886357181665,-129.44630432893604,-129.58503831935042,-130.52633319094753,-128.5778367644598,-129.5328033558933,-130.53653725119443,-130.40255448426174,-129.9644445090636,-129.29261712358527,-129.39861450456266,-128.98254441142302,-130.23205776772502,-129.1836521082549,-129.70057988242246,-130.34565172346404,-129.2270571933437,-131.7940306838263,-129.80969964906618,-129.29509964441024,-128.81792150625566,-129.489659644567,-129.69762501175902,-130.5449940346941,-129.49001371633022,-128.65431636222226,-128.63135291653415,-129.14258277987236,-128.6374690726901,-128.57348838240674,-133.9977743101158,-129.8351857524351,-129.50091062042094,-129.11050197471965,-128.65732113783062,-129.4930254599016,-128.95979486973206,-128.63917797727163,-129.00577688285765,-129.70090965718765,-129.04449828117862,-131.2147917892811,-130.82074437223963,-129.62791242838264,-128.82955873578425,-128.80878643675143,-132.89962047394042,-129.23011226269932,-130.8163721003043,-129.0104546508558,-130.85988470037148,-129.29067197295606,-129.98602153572304,-131.38148742437284,-129.36190251787963,-129.01170133315372,-129.0458314252649,-129.64600813438162,-128.89300187519063,-129.43504693441758,-130.17106206443466,-130.97655705402988,-129.18824622045966,-128.77342727188486,-129.02405525522633,-128.573883671395,-128.61465016896372,-129.0395227162972,-131.9191568112195,-131.31392380556588,-128.9979063350531,-129.3168978463557,-129.5477666925991,-129.58409466192924,-129.2335830834265
0.011655563281630617,-130.4438906847197,-129.1757149414786,-130.56000636139083,-129.0960032922157,-129.7363284694916,-131.98156860151335,-130.06855622282,-130.16861187064916,-129.05944649674367,-129.32941533918358,-132.33809360952066,-129.5816034621982,-128.84229943515749,-129.36687730810633,-131.9875156415797,-129.42864632814903,-132.26059089189738,-128.95234424660632,-128.72452663593623,-129.25715661730715,-129.8947302061344,-130.10313248248133,-129.01264263940263,-129.2485345004128,-129.37895052034025,-128.81881212276127,-129.47625284569475,-129.6149868243754,-130.55628164180806,-128.6077853167257,-129.56275187809305,-130.56648572158406,-130.43250293999276,-129.9943929877098,-129.32256565125422,-129.42856304818662,-129.01249296288375,-130.2620062369388,-129.21360066040884,-129.73052837446076,-130.375600219198,-129.25700571632214,-131.82397910178722,-129.83964816399464,-129.32504818655246,-128.8478700489784,-129.51960817019517,-129.727573504465,-130.57494249970225,-129.519962254647,-128.68426491025252,-128.66130146824344,-129.1725313219314,-128.66741762157218,-128.60343693478393,-134.02772258372698,-129.86513429193496,-129.530859157149,-129.14045049810744,-128.68726968710317,-129.52297396379132,-128.98974340429328,-128.66912652626772,-129.03572542980325,-129.73085816865597,-129.0744468198407,-131.2447402786309,-130.85069280312567,-129.6578609803823,-128.85950728730555,-128.8387349887987,-132.9295688169216,-129.26006081002947,-130.84632054722272,-129.0404031903126,-130.88983321485983,-129.32062048897762,-130.01597005793403,-131.41143595660859,-129.3918510672165,-129.04164986285522,-129.075779954734,-129.67595664248063,-128.92295042678217,-129.46499544733078,-130.20101057863573,-131.00650560440005,-129.21819476332448,-128.80337581360808,-129.0540038069906,-128.60383222375424,-128.64459871969353,-129.06947125799223,-131.94910533027505,-131.34387232007663,-129.02785487842286,-129.34684639828095,-129.57771519970913,-129.61404320083034,-129.2635316354077
0.01183141037612042,-130.47383917919953,-129.20566346416223,-130.58995490389034,-129.12595181896586,-129.7662770179014,-132.0115170306838,-130.09850475724386,-130.1985603744223,-129.08939502963037,-129.3593638784185,-132.36804205615297,-129.61155201331056,-128.87224798463572,-129.39682581766405,-132.01746407255067,-129.45859487638015,-132.29053944197577,-128.98229278009055,-128.75447518268876,-129.287105133381,-129.92467871285243,-130.1330809532211,-129.04259117459188,-129.27848303603315,-129.40889904519025,-128.8487606728074,-129.50620136051566,-129.64493532710583,-130.58623008872738,-128.63773386813327,-129.59270039852044,-130.59643418862615,-130.46245139193064,-130.0243414632595,-129.35251417731706,-129.45851159068948,-129.04244151346168,-130.2919547027693,-129.24354921170104,-129.7604768638097,-130.40554871235497,-129.28695423755187,-131.85392751480668,-129.86959667692966,-129.35499672752857,-128.8778185905527,-129.54955669415517,-129.75752199450196,-130.6048909611993,-129.54991079168133,-128.7142134572957,-128.69125001907744,-129.20247986282178,-128.69736616949305,-128.63338548630617,-134.05767084800826,-129.8950828301884,-129.56080769254635,-129.17039901975895,-128.7172182354264,-129.552922465352,-129.01969193745794,-128.69907507430602,-129.06567397572877,-129.76080667802563,-129.10439535723086,-131.27468876520965,-130.88064122946324,-129.68780953151557,-128.8894558379459,-128.86868353998096,-132.95951715268185,-129.2900093563512,-130.8762689900801,-129.07035172852164,-130.91978172734136,-129.35056900303894,-130.04591857837295,-131.44138448737704,-129.42179961560598,-129.0715983910124,-129.10572848265173,-129.70590514837855,-128.95289897749484,-129.49494395818925,-130.23095909082124,-131.0364541538542,-129.24814330504512,-128.83332435415244,-129.08395235788126,-128.63378077525795,-128.67454726951834,-129.09941979850754,-131.97905384746264,-131.3738208325812,-129.05780342066382,-129.3767949493375,-129.60766370458802,-129.64399173846678,-129.29348018652192
0.01200991046985989,-130.50378767106426,-129.2356119850882,-130.6199034452346,-129.15590034408197,-129.7962255653356,-132.04146545525361,-130.12845329026695,-130.22850887586284,-129.1193435610696,-129.3893124163989,-132.3979904987155,-129.64150056352952,-128.90219653317087,-129.42677432506503,-132.04741249897575,-129.4885434236303,-132.3204879911293,-129.01224131214542,-128.7844237284154,-129.3170536474962,-129.95462721732738,-130.16302942062407,-129.0725397084036,-129.3084315702891,-129.43884756834842,-128.87870922192772,-129.53614987333984,-129.674883827472,-130.61617853158566,-128.66768241865643,-129.62264891712155,-130.626382652219,-130.49239983996006,-130.05428993561858,-129.38246270172493,-129.4884601320372,-129.07239006312997,-130.3219031651137,-129.2734977621053,-129.79042535038755,-130.4354972028566,-129.3169027569797,-131.88387592273455,-129.89954518781065,-129.38494526730312,-128.9077671309436,-129.5795052163963,-129.78747048178872,-130.63483941907847,-129.57985932739427,-128.74416200332175,-128.72119856900957,-129.232428402508,-128.72731471642348,-128.66333403694748,-134.08761910267603,-129.92503136715746,-129.59075622657252,-129.20034753962142,-128.74716678277144,-129.58287096451284,-129.04964046918352,-128.7290236213575,-129.09562252060323,-129.79075518523285,-129.13434389331042,-131.30463724893306,-130.91058965111407,-129.71775808175605,-128.9194043876785,-128.89863209027197,-132.98946548100167,-129.3199579016339,-130.9062174287529,-129.10030026544501,-130.94973023775503,-129.38051751508047,-130.07586709698595,-131.47133301663362,-129.45174816301926,-129.1015469175783,-129.1356770089709,-129.73585365200847,-128.98284752730197,-129.52489246693054,-130.26090760092993,-131.0664027023646,-129.27809184558686,-128.86327289348213,-129.1139009078718,-128.66372932588013,-128.70449581841058,-129.1293683378073,-132.00900236272543,-131.40376934301867,-129.08775196174167,-129.40674349949896,-129.63761220716796,-129.67394027480015,-129.32342873674278
0.012191103588560211,-130.53373616023435,-129.26556050420305,-130.6498519853885,-129.18584886751438,-129.82617411176457,-132.07141387508292,-130.1584018218467,-130.2584573748999,-129.14929209101732,-129.41926095308668,-132.42793893708458,-129.6714491128279,-128.93214508073424,-129.45672283024373,-132.07736092071676,-129.5184919698696,-132.35043653932993,-129.04218984272757,-128.81437227308484,-129.34700215959325,-129.9845757194911,-130.19297788458871,-129.102488240796,-129.3383801031392,-129.46879608976334,-128.90865777009407,-129.5660983841066,-129.70483232540198,-130.64612697025944,-128.69763096826824,-129.65259743384087,-130.6563311122577,-130.52234828396217,-130.08423840469004,-129.41241122442756,-129.51840867219468,-129.10233861186094,-130.35185162386603,-129.30344631159466,-129.82037383411006,-130.46544569062215,-129.3468512745509,-131.91382432541596,-129.92949369657512,-129.41489380583957,-128.93771567011515,-129.6094537368663,-129.81741896624166,-130.66478787322984,-129.60980786174565,-128.77411054829975,-128.75114711801243,-129.26237694095343,-128.7572632623334,-128.69328258668108,-134.11756734743798,-129.95497990280316,-129.62070475918586,-129.23029605764043,-128.77711532910854,-129.61281946120087,-129.07958899942633,-128.7589721673921,-129.12557106439462,-129.8207036902119,-129.16429242803957,-131.33458572971435,-130.94053806793565,-129.7477066310766,-128.94935293647572,-128.92858063964462,-133.01941380165485,-129.349906445846,-130.93616586311398,-129.1302488010436,-130.97967874603802,-129.41046602504076,-130.1058156137175,-131.50128154433233,-129.4816967094267,-129.13149544250453,-129.16562553364292,-129.76580215330145,-129.01279607617602,-129.5548409734903,-130.29085610889862,-131.09635124990245,-129.30804038491382,-128.8932214315602,-129.14384945693482,-128.69367787559403,-128.7344443663419,-129.15931687585456,-132.03895087600498,-131.43371785132615,-129.11770050162104,-129.43669204873808,-129.667560707379,-129.7038888097908,-129.35337728604316
